Count,Status,Service,Message
"<10K","info","analytics-event-filter","V2 Summarization event has been sent to topic: 'analytics.mpe.passthrough' event: [{""measureId"":""[wildcard]*[/wildcard]"",""id"":""[wildcard]*[/wildcard]"",""dimensionName"":""DialogDetail"",""events"":[{""eventSignatureId"":1,""eventData"":{""version"":""0.0.0.3"",""messageName"":""EngagementStateChanged"",""messageType"":""WORK"",""entity"":""Engagement"",""sourceType"":""vrc"",""sourceIP"":""0.0.0.0"",""nativeSourceName"":""vrc"",""sourceVersion"":""0.0.0.3"",""accountId"":""[wildcard]*[/wildcard]"",""timestamp"":""[wildcard][1710137554760-1710138499291][/wildcard]"",""id"":""[wildcard]*[/wildcard]"",""error"":{""code"":""N/A"",""description"":""N/A""},""eventDataMap"":{""queueId"":""[wildcard]*[/wildcard]"",""channelProviderId"":""[wildcard]*[/wildcard]"",""fromState"":""[wildcard]*[/wildcard]"",""matchOfferedIndicator"":""true"",""engagementAlerted"":""false"",""offeredAgentId"":""[wildcard]*[/wildcard]"",""offeredBeforeQueued"":""true"",""dialogId"":""[wildcard]*[/wildcard]"",""clientSessionId"":""[wildcard]*[/wildcard]"",""providerDialogId"":""[wildcard]*[/wildcard]"",""engagementState"":""CUSTOMER_DISCONNECT"",""fromStateTimestamp"":""[wildcard][1710137545651-1710138278048][/wildcard]"",""connectionId"":""[wildcard]*[/wildcard]"",""correlationId"":""[wildcard]*[/wildcard]"",""state"":""CUSTOMER_DISCONNECT"",""id"":""[wildcard]*[/wildcard]"",""queuedTimestamp"":""0"",""engagementId"":""[wildcard]*[/wildcard]"",""channelId"":""[wildcard]*[/wildcard]"",""firstQueuedTimestamp"":""0"",""matchQueueIndicator"":""false"",""externalParticipantId"":""*******"",""firstOfferedTimestamp"":""[wildcard][1710137545651-1710138266563][/wildcard]""},""channelId"":""[wildcard]*[/wildcard]"",""queueId"":""[wildcard]*[/wildcard]"",""acwEnabled"":""false"",""agentId"":""[wildcard]*[/wildcard]"",""engagementAnswered"":""true"",""interactionType"":""CALLED"",""transferInitiated"":""false"",""engagementId"":""[wildcard]*[/wildcard]"",""accountName"":""[wildcard]*[/wildcard][wildcard]*[/wildcard]"",""agentChannels"":[""[wildcard]*[/wildcard][wildcard]*[/wildcard]"",""unknown""],""UNIQUE_ID"":""[wildcard]*[/wildcard]"",""arrivalTimestamp"":""[wildcard][1710137554878-1710138499423][/wildcard]""}}]}] headers: [RecordHeaders(headers = [RecordHeader(key = unique_id, value = [[wildcard][48-102][/wildcard], [wildcard][54-101][/wildcard], [wildcard][48-102][/wildcard], [wildcard][52-97][/wildcard], [wildcard][48-97][/wildcard], [wildcard][54-101][/wildcard], [wildcard][101-102][/wildcard], [wildcard][98-100][/wildcard], 45, [wildcard][48-99][/wildcard], [wildcard][56-101][/wildcard], [wildcard][49-57][/wildcard], [wildcard][48-56][/wildcard], 45, 52, [wildcard][49-57][/wildcard], [wildcard][48-101][/wildcard], [wildcard][48-98][/wildcard], 45, [wildcard][56-98][/wildcard], [wildcard][50-101][/wildcard], [wildcard][49-99][/wildcard], [wildcard][48-57][/wildcard], 45, [wildcard][53-98][/wildcard], [wildcard][53-101][/wildcard], [wildcard][48-57][/wildcard], [wildcard][48-98][/wildcard], [wildcard][55-101][/wildcard], [wildcard][97-101][/wildcard], [wildcard][48-101][/wildcard], [wildcard][52-98][/wildcard], [wildcard][55-100][/wildcard], [wildcard][54-99][/wildcard], [wildcard][49-97][/wildcard], [wildcard][51-102][/wildcard]]), RecordHeader(key = account_id, value = [[wildcard][84-85][/wildcard], [wildcard][69-89][/wildcard], [wildcard][69-81][/wildcard], [wildcard][69-73][/wildcard], [wildcard][65-85][/wildcard], [wildcard][66-83][/wildcard]]), RecordHeader(key = dialog_id, value = [[wildcard][53-98][/wildcard], [wildcard][48-98][/wildcard], [wildcard][52-100][/wildcard], [wildcard][51-100][/wildcard], [wildcard][57-101][/wildcard], [wildcard][50-99][/wildcard], [wildcard][50-57][/wildcard], [wildcard][48-99][/wildcard], 45, [wildcard][52-53][/wildcard], [wildcard][49-98][/wildcard], [wildcard][52-97][/wildcard], [wildcard][48-97][/wildcard], 45, 52, [wildcard][48-55][/wildcard], [wildcard][48-57][/wildcard], [wildcard][100-101][/wildcard], 45, [wildcard][57-97][/wildcard], [wildcard][51-102][/wildcard], 98, [wildcard][52-99][/wildcard], 45, [wildcard][48-56][/wildcard], [wildcard][53-101][/wildcard], [wildcard][97-100][/wildcard], [wildcard][55-101][/wildcard], [wildcard][52-57][/wildcard], [wildcard][52-102][/wildcard], [wildcard][53-100][/wildcard], [wildcard][48-102][/wildcard], [wildcard][55-98][/wildcard], [wildcard][50-52][/wildcard], [wildcard][57-100][/wildcard], [wildcard][97-98][/wildcard]])], isReadOnly = false)]"
"<10K","info","vrc-availability-service","writeToMatchAgentAvailabilityTopic, State [ACTIVE], FSM OUTPUT key=[[wildcard]*[/wildcard]], value=[{""tenantId"": ""[wildcard]*[/wildcard]"", ""agentId"": ""[wildcard]*[/wildcard]"", ""offerResolved"": [wildcard]*[/wildcard], ""channels"": [{""channelProviderId"": ""[wildcard]*[/wildcard]"", ""channelId"": ""Chat"", ""derivedAvailabilityFlag"": [wildcard]*[/wildcard], ""derivedAvailabilityStateReason"": ""DEFAULT"", ""isLoggedOut"": [wildcard]*[/wildcard], ""activeEngagementCount"": [wildcard][0-1][/wildcard], ""activeACWCount"": 0, ""triggeringEngagementId"": [wildcard]*[/wildcard]}], ""agentReadyState"": ""[wildcard]*[/wildcard]"", ""id"": ""[wildcard]*[/wildcard]"", ""timestamp"": ""[wildcard]yyyy-MM-ddTHH:mm:ss.SSSXXX[/wildcard]""}]"
"<10K","info","vrc-availability-service","process, taskId==[[wildcard]*[/wildcard]], topic=[agent], processing Event [[wildcard]*[/wildcard]], key=[[wildcard]*[/wildcard]], value=[{""tenantId"": ""[wildcard]*[/wildcard]"", ""agentId"": ""[wildcard]*[/wildcard]"", ""profileId"": ""[wildcard]*[/wildcard]"", ""id"": ""[wildcard]*[/wildcard]"", ""timestamp"": ""[wildcard]yyyy-MM-ddTHH:mm:ss.SSSXXX[/wildcard]""}]"
"<10K","info","msg-webhook","Webhook received Event [wildcard]*[/wildcard] and dialogId [[wildcard]*[/wildcard]] engagementId [[wildcard]*[/wildcard]] accountId [[wildcard]*[/wildcard]] channelId [CHAT] [wildcard]*[/wildcard] [[wildcard]*[/wildcard]] [wildcard]*[/wildcard] [[wildcard]*[/wildcard]] [wildcard]*[/wildcard] [[wildcard]*[/wildcard]]"
"<10K","info","vrc-availability-service","getFsmFromStateStore, checking for [wildcard]*[/wildcard] in the state store"
"<10K","info","vrc-availability-service","putInStateStore, putting in state store [wildcard]*[/wildcard], {""agentId"": ""[wildcard]*[/wildcard]"", ""tenantId"": ""[wildcard]*[/wildcard]"", ""fsmState"": ""ACTIVE"", ""loginProfileId"": null, ""agentLoginState"": null, ""agentReadyState"": null, ""agentAvailabilityState"": null, ""activeMatchIds"": {}, ""rejectedChannels"": {}, ""offeredChannels"": {}, ""channelAvailability"": {}, ""unmonitoredChannels"": {""[wildcard]*[/wildcard]"": {""agentId"": ""[wildcard]*[/wildcard]"", ""channelProviderId"": ""[wildcard]*[/wildcard]"", ""channelId"": ""[wildcard]*[/wildcard]"", ""multiplicity"": 1, ""agentDeviceState"": ""UNKNOWN"", ""channelState"": ""[wildcard]*[/wildcard]""}}, ""sessionState"": ""CONNECTED""}"
"<10K","info","analytics-passthrough-proc","sendMeasureOutput(): MeasureOutput [MeasureOutput(measure={[wildcard]*[/wildcard]=[wildcard]*[/wildcard]}, dimension=[wildcard]*[/wildcard], accountId=[wildcard]*[/wildcard], uniqueEventId=[wildcard]*[/wildcard])] has been sent for measure '[wildcard]*[/wildcard]' with key '[wildcard]*[/wildcard]' to topic 'analytics.dm.[wildcard]*[/wildcard].[wildcard]*[/wildcard]' and headers[RecordHeaders(headers = [RecordHeader(key = unique_id, value = [[wildcard][98-102][/wildcard], [wildcard][52-98][/wildcard], [wildcard][50-53][/wildcard], [wildcard][50-97][/wildcard], [wildcard][50-102][/wildcard], [wildcard][48-55][/wildcard], [wildcard][50-57][/wildcard], [wildcard][55-99][/wildcard], 45, [wildcard][48-99][/wildcard], [wildcard][56-102][/wildcard], [wildcard][54-101][/wildcard], [wildcard][51-99][/wildcard], 45, 52, [wildcard][49-99][/wildcard], [wildcard][50-55][/wildcard], [wildcard][54-99][/wildcard], 45, [wildcard][57-97][/wildcard], [wildcard][52-98][/wildcard], [wildcard][97-102][/wildcard], [wildcard][50-56][/wildcard], 45, [wildcard][50-98][/wildcard], [wildcard][49-55][/wildcard], [wildcard][53-56][/wildcard], [wildcard][52-98][/wildcard], [wildcard][52-102][/wildcard], [wildcard][49-101][/wildcard], [wildcard][48-102][/wildcard], [wildcard][50-102][/wildcard], [wildcard][53-102][/wildcard], [wildcard][51-98][/wildcard], [wildcard][50-101][/wildcard], [wildcard][51-102][/wildcard]]), RecordHeader(key = account_id, value = [[wildcard][68-71][/wildcard], [wildcard][66-74][/wildcard], [wildcard][69-73][/wildcard], [wildcard][66-77][/wildcard], [wildcard][72-76][/wildcard], [wildcard][74-81][/wildcard]]), RecordHeader(key = x-datadog-trace-id, value = [[wildcard][49-52][/wildcard], [wildcard][48-54][/wildcard], [wildcard][52-56][/wildcard], [wildcard][49-57][/wildcard], [wildcard][52-57][/wildcard], [wildcard][51-57][/wildcard], [wildcard][50-53][/wildcard], [wildcard][48-56][/wildcard], [wildcard][51-55][/wildcard], [wildcard][48-54][/wildcard], [wildcard][49-52][/wildcard], [wildcard][50-57][/wildcard], [wildcard][56-57][/wildcard], [wildcard][53-57][/wildcard], [wildcard][54-57][/wildcard], [wildcard][50-51][/wildcard], [wildcard][51-53][/wildcard], [wildcard][51-56][/wildcard], [wildcard][48-53][/wildcard]]), RecordHeader(key = x-datadog-parent-id, value = [[wildcard][51-56][/wildcard], [wildcard][48-57][/wildcard], [wildcard][48-54][/wildcard], [wildcard][51-54][/wildcard], [wildcard][48-54][/wildcard], [wildcard][48-57][/wildcard], [wildcard][51-54][/wildcard], [wildcard][49-53][/wildcard], [wildcard][49-54][/wildcard], [wildcard][49-51][/wildcard], [wildcard][53-54][/wildcard], [wildcard][48-52][/wildcard], [wildcard][53-57][/wildcard], [wildcard][52-57][/wildcard], [wildcard][52-57][/wildcard], [wildcard][48-53][/wildcard], [wildcard][48-56][/wildcard], [wildcard][52-54][/wildcard], [wildcard][51-54][/wildcard]]), RecordHeader(key = x-datadog-sampling-priority, value = [[wildcard][48-49][/wildcard]]), RecordHeader(key = x-datadog-tags, value = [95, 100, 100, 46, 112, 46, 100, 109, 61, 45, 49]), RecordHeader(key = [wildcard]*[/wildcard], value = [[wildcard][50-56][/wildcard], [wildcard][99-102][/wildcard], [wildcard][48-101][/wildcard], [wildcard][49-101][/wildcard], [wildcard][51-101][/wildcard], [wildcard][57-102][/wildcard], [wildcard][50-102][/wildcard], [wildcard][49-99][/wildcard], 45, [wildcard][48-56][/wildcard], [wildcard][55-99][/wildcard], [wildcard][49-102][/wildcard], [wildcard][48-98][/wildcard], 45, 52, [wildcard][51-102][/wildcard], [wildcard][52-101][/wildcard], [wildcard][51-56][/wildcard], 45, [wildcard][56-57][/wildcard], [wildcard][49-98][/wildcard], [wildcard][51-54][/wildcard], [wildcard][54-100][/wildcard], 45, [wildcard][50-55][/wildcard], [wildcard][48-100][/wildcard], [wildcard][48-99][/wildcard], [wildcard][52-101][/wildcard], [wildcard][48-55][/wildcard], [wildcard][57-101][/wildcard], [wildcard][57-102][/wildcard], [wildcard][49-100][/wildcard], [wildcard][50-101][/wildcard], [wildcard][98-101][/wildcard][wildcard]*[/wildcard], [wildcard][51-68][/wildcard], [wildcard][48-69][/wildcard]])], isReadOnly = false)]"
"<10K","info","analytics-admin-service","RealTimeDefaultDashboardHandler.onApplicationEvent() The current version: 0.0.2, matches the version in DB: 0.0.2"
"<10K","info","analytics-database-schema-manager","DatabaseController.executeCall(): sql[call provide_journal_index_details('{""tablename"":""CDR_dialogdetail"",""indexname"":""[wildcard]*[/wildcard]"",""columns"":[""[wildcard]*[/wildcard][wildcard]*[/wildcard]""]}')]"
"<10K","info","outbound-contacts-actors","[wildcard]yyyy-MM-dd HH:mm:ss.SSS[/wildcard] [INFO ] [outbound-contacts-actors-akka.actor.[wildcard]*[/wildcard]] com.avaya.outbound.contact.actors.actor.[wildcard]*[/wildcard] -- [wildcard]*[/wildcard] -- [wildcard]*[/wildcard] [wildcard]*[/wildcard] [wildcard]*[/wildcard] [wildcard]*[/wildcard] [wildcard]*[/wildcard]: [wildcard]*[/wildcard]"
"<10K","info","outbound-contacts-actors","[wildcard]yyyy-MM-dd HH:mm:ss.SSS[/wildcard] [INFO ] [outbound-contacts-actors-akka.actor.default-dispatcher-14-62] com.avaya.outbound.contact.actors.actor.JobCreatorActor -- onStopActor -- Stopping JobCreatorActor for contact list id: null"
"<10K","emergency","ix-virtual-load-tester","[Failure: ([wildcard]*[/wildcard]@perf3axpc.com) [Error in GET for refresh token], [""Failed to refresh token, url: https://eus2-08.integration.ws-nonprod.avayacloud.com/uwf/oauth/refresh, agent:[wildcard]*[/wildcard]@perf3axpc.com, error: timeout of 5000ms exceeded""]]"
"<10K","error","provider-azure","objectAlias: [wildcard]*[/wildcard]"
"<10K","error","provider-azure","objectName: [wildcard]*[/wildcard]"
"<10K","info","policy-kubernetes-addon-prod","Queuing Create/Update of [wildcard]*[/wildcard]"
"<10K","info","ix-virtual-load-tester","[Agent[wildcard]*[/wildcard]@[wildcard]*[/wildcard]has changed state from AFTER_CONTACT_WORK to READY. Target state(s) LOGGED_IN,LOGGED_OUT,NOT_READY,READY,DEACTIVATED. Requested state is READY., agent:[wildcard]*[/wildcard]@[wildcard]*[/wildcard], state READY]"
"<10K","info","analytics-ingestion","LakeLocator.getAppendBlobClient: Building client for app_id be1d135e-f9ba-45be-abb4-06abcc1e21fc and Storage Account analyticsdevaxp at container dev17-event-normalizer-messages and path 2024/3/11/6-analytics-incoming-feed.jsonl"
"<10K","info","analytics-ingestion","LakeLocator.process: there are [wildcard][1-3][/wildcard] messages to process createFile=false at url https://analyticsdevaxp.blob.core.windows.net/dev17-event-normalizer-messages/2024%2F3%2F11%2F6-analytics-incoming-feed.jsonl"
"<10K","info","ix-virtual-load-tester","[GoReady Request sent by agent:[wildcard]*[/wildcard]@[wildcard]*[/wildcard], SDK state: NOT_READY]"
"<10K","info","ix-virtual-load-tester","[ACW completion is CANCELLED because interaction no longer exists, agent:[wildcard]*[/wildcard]@avaya-dev9.ec.avayacloud.com [READY], channel VOICE, interactionType: CALLED engagementId: [wildcard]*[/wildcard], interactionId: [wildcard]*[/wildcard], dialogId [wildcard]*[/wildcard]]"
"<10K","info","ix-virtual-load-tester","[Total Number of transferring interactions = [wildcard][36-63][/wildcard], agent:[wildcard]*[/wildcard]@[wildcard]*[/wildcard][READY], channel WEBCHAT, interactionType: CALLED engagementId: [wildcard]*[/wildcard], interactionId: [wildcard]*[/wildcard], dialogId [wildcard]*[/wildcard]]"
"<10K","info","cbs-adapter","Retrying Again after 30 seconds"
"<10K","info","msg-conversation-manager","Processing Inbound event: [digital-engagement] -> [[wildcard]*[/wildcard]] with dialogId: [[wildcard]*[/wildcard]], engagementId: [[wildcard]*[/wildcard]], correlationId: [[wildcard]*[/wildcard]], agentId: [[wildcard]*[/wildcard]], connectionId: [[wildcard]*[/wildcard]]"
"<10K","info","journey-service","Running query against index 'cj-engagement-tyeiub-*' { ""bool"" : { ""filter"" : [ { ""bool"" : { ""should"" : [ { ""wildcard"" : { ""identifiers.emailAddresses"" : { ""wildcard"" : ""dev10playwrightcustomer2@bddtest.com"", ""case_insensitive"" : true, ""boost"" : 1.0 } } } ], ""adjust_pure_negative"" : true, ""minimum_should_match"" : ""1"", ""boost"" : 1.0 } }, { ""range"" : { ""timestamp"" : { ""from"" : [wildcard][1673417106066-1704953550303][/wildcard], ""to"" : [wildcard][1676159999595-1707695999595][/wildcard], ""include_lower"" : true, ""include_upper"" : true, ""format"" : ""epoch_millis"", ""boost"" : 1.0 } } } ], ""adjust_pure_negative"" : true, ""boost"" : 1.0 } }"
"<10K","warn","journey-service","Resolved [com.avaya.problem.spring.web.advice.general.ResourceNotFoundException: No Journeys found for applied filter(s): Identifiers={emailAddresses=[customer@test.com], phoneNumbers=[1231231231]}]"
"<10K","info","nmi","I0311 [wildcard]HH:mm:ss.SSSSSS[/wildcard] 1 standard.go:73] no clientID or resourceID in request. asc[wildcard]/*[/wildcard] has been matched with azure identity aad-pod-id/ixcc-alpha-pod-mi"
"<10K","info","ix-dsk-connector","Ack Successful, Ack[id: ""[wildcard]*[/wildcard]"" event_type: REQUEST timestamp { seconds: [wildcard][1710137095-1710137178][/wildcard] nanos: [wildcard][28766108-420899256][/wildcard] }], Request[id: ""[wildcard]*[/wildcard]"" timestamp { seconds: [wildcard][1710137094-1710137178][/wildcard] nanos: [wildcard][418585710-981514998][/wildcard] } type: [wildcard]*[/wildcard] client_id: ""[wildcard]*[/wildcard]"" state: COMPLETED token: ""****"" tenant_id: ""[wildcard]*[/wildcard]"" application_version: ""[wildcard]*[/wildcard]"" body { type_url: ""type.googleapis.com[wildcard]/*[/wildcard]"" value: "" [wildcard]*[/wildcard]"" } trace_id: ""00000000000000000000000000000000""]"
"<10K","info","ix-dsk-connector","message received topic desktop-connector-user-to-resource-store, key [wildcard]*[/wildcard], value null"
"<10K","info","analytics-itd-consolidator","MeasureProcessorEventHandlerImpl.sendEvent(): Consolidated event with key '[wildcard]*[/wildcard]' and value '{agent_id=[wildcard]*[/wildcard], [wildcard]*[/wildcard]=[wildcard]*[/wildcard]}' has been sent to topic 'analytics.itd.[wildcard]*[/wildcard].consolidated' with timestamp '1710137700000' and record status: 'OPEN'"
"<10K","info","ix-dsk-connector","Agent [feb5a7e5-9540-4b50-8bc2-e535df568833] has [1] other interaction(s) , interaction(s) : [{[wildcard]*[/wildcard]={""engagementId"": ""[wildcard]*[/wildcard]"", ""connectionId"": ""[wildcard]*[/wildcard]"", ""channelId"": ""Email"", ""sourceType"": null, ""domain"": null, ""modes"": null, ""agentId"": ""feb5a7e5-9540-4b50-8bc2-e535df568833"", ""direction"": ""DIRECTION_INCOMING"", ""isObserving"": false, ""isEmergency"": false}}]"
"<10K","info","ix-dsk-connector","Getting value from ChannelCreated state store - Key [Voice] Value [Optional[{""channelId"": ""Voice"", ""type"": ""VOICE"", ""agentDesktopType"": ""VOICE"", ""timestamp"": ""[wildcard]yyyy-MM-ddTHH:mm:ss.SSSXXX[/wildcard]""}]]"
"<10K","info","auth-proxy","time=""[wildcard]yyyy-MM-ddTHH:mm:ss.SSSSSSSSSXXX[/wildcard]"" level=debug msg=""access permitted to resource"" access=permitted email= expires=[wildcard]*[/wildcard].[wildcard][512002894-933428439][/wildcard]s resource=""/*"" tenant=[wildcard]*[/wildcard]"
"<10K","info","auth-proxy","time=""[wildcard]*[/wildcard]"" level=debug msg=""failed to retrieve tenant information from request"""
"<10K","info","aapps-voice-service","AAPPS.processUc3ParticipantEvents:@Async sessionId: [wildcard]*[/wildcard]"
"<10K","info","vrc-rona-service","process(AgentParticipantAddedEvent), existing dialog for ID [[wildcard]*[/wildcard]]"
"<10K","info","vrc-rona-service","processInputEvent, State [INITIAL], FSM INPUT [AGENT_PARTICIPANT_OFFERED]"
"<10K","info","cc-spring-boot-admin-server","at io.netty.channel.epoll.AbstractEpollChannel$AbstractEpollUnsafe.[wildcard]*[/wildcard](AbstractEpollChannel.java:[wildcard][674-693][/wildcard]) ~[netty-transport-classes-epoll-4.1.92.Final.jar:4.1.92.Final]"
"<10K","info","vrc-rona-service","Creating AfterContactWorkFsm {""consultDialogs"": [], ""mainQueueId"": null, ""acwFsmInstances"": {""[wildcard]*[/wildcard]"": {""agentId"": ""[wildcard]*[/wildcard]"", ""connectionId"": ""[wildcard]*[/wildcard]"", ""queueId"": null, ""engagementType"": ""DIGITAL"", ""fsmState"": ""INITIAL""}}}"
"<10K","error","ix-dsk-request-service","[wildcard]yyyy/MM/dd HH:mm:ss[/wildcard] http2: decoded hpack field header field ""date"" = ""Mon, 11 Mar 2024 [wildcard]HH:mm:ss[/wildcard] GMT"""
"<10K","info","vrc-agent-service","checkAndUpdateSessionState, in [wildcard]*[/wildcard], [wildcard]*[/wildcard]"
"<10K","info","analytics-passthrough-proc","sendMeasureOutput(): Output has been sent for measure '[wildcard]*[/wildcard]' with key '[wildcard]*[/wildcard]' to topic 'analytics.dm.[wildcard]*[/wildcard].[wildcard]*[/wildcard]' and headers[RecordHeaders(headers = [RecordHeader(key = unique_id, value = [52, [wildcard][55-100][/wildcard], [wildcard][49-102][/wildcard], [wildcard][56-99][/wildcard], [wildcard][53-98][/wildcard], [wildcard][51-101][/wildcard], [wildcard][52-54][/wildcard], [wildcard][53-55][/wildcard], 45, [wildcard][98-100][/wildcard], [wildcard][57-98][/wildcard], [wildcard][48-53][/wildcard], [wildcard][50-54][/wildcard], 45, 52, [wildcard][49-51][/wildcard], [wildcard][51-98][/wildcard], [wildcard][51-101][/wildcard], 45, [wildcard][56-98][/wildcard], [wildcard][51-55][/wildcard], [wildcard][53-102][/wildcard], [wildcard][53-54][/wildcard], 45, [wildcard][100-101][/wildcard], 52, [wildcard][99-102][/wildcard], 50, [wildcard][57-100][/wildcard], [wildcard][54-55][/wildcard], [wildcard][50-97][/wildcard], [wildcard][49-102][/wildcard], 48, [wildcard][54-57][/wildcard], [wildcard][55-97][/wildcard], [wildcard][99-100][/wildcard]]), RecordHeader(key = account_id, value = [[wildcard][85-87][/wildcard], [wildcard][69-84][/wildcard], [wildcard][67-81][/wildcard], [wildcard][69-78][/wildcard], [wildcard][65-67][/wildcard], [wildcard][71-83][/wildcard]]), RecordHeader(key = x-datadog-trace-id, value = [[wildcard][49-51][/wildcard], 56, [wildcard][48-53][/wildcard], [wildcard][50-56][/wildcard], [wildcard][50-56][/wildcard], [wildcard][50-56][/wildcard], [wildcard][52-54][/wildcard], [wildcard][49-51][/wildcard], [wildcard][52-56][/wildcard], [wildcard][48-54][/wildcard], 49, [wildcard][49-52][/wildcard], [wildcard][48-50][/wildcard], [wildcard][55-57][/wildcard], [wildcard][48-49][/wildcard], [wildcard][48-52][/wildcard], [wildcard][50-51][/wildcard], [wildcard][52-54][/wildcard]]), RecordHeader(key = x-datadog-parent-id, value = [[wildcard][53-54][/wildcard], [wildcard][49-57][/wildcard], [wildcard][48-52][/wildcard], [wildcard][48-54][/wildcard], [wildcard][54-56][/wildcard], [wildcard][55-57][/wildcard], [wildcard][49-56][/wildcard], 49, 57, [wildcard][50-56][/wildcard], [wildcard][48-52][/wildcard], [wildcard][50-52][/wildcard], [wildcard][50-52][/wildcard], [wildcard][53-57][/wildcard], [wildcard][49-50][/wildcard], [wildcard][48-56][/wildcard], [wildcard][56-57][/wildcard], [wildcard][51-55][/wildcard], [wildcard][52-54][/wildcard]]), RecordHeader(key = x-datadog-sampling-priority, value = [48]), RecordHeader(key = x-datadog-tags, value = [95, 100, 100, 46, 112, 46, 100, 109, 61, 45, 49]), RecordHeader(key = [wildcard]*[/wildcard], value = [[wildcard][48-57][/wildcard], [wildcard][53-100][/wildcard], [wildcard][56-99][/wildcard], [wildcard][53-97][/wildcard], [wildcard][53-54][/wildcard], [wildcard][98-99][/wildcard], [wildcard][51-101][/wildcard], [wildcard][50-97][/wildcard], 45, [wildcard][48-52][/wildcard], [wildcard][53-56][/wildcard], [wildcard][101-102][/wildcard], [wildcard][97-100][/wildcard], 45, 52, [wildcard][51-100][/wildcard], [wildcard][53-57][/wildcard], [wildcard][52-101][/wildcard], 45, 57, [wildcard][49-54][/wildcard], [wildcard][53-101][/wildcard], [wildcard][98-102][/wildcard], 45, [wildcard][54-57][/wildcard], [wildcard][53-100][/wildcard], [wildcard][50-98][/wildcard], [wildcard][55-101][/wildcard], 100, [wildcard][49-101][/wildcard], [wildcard][53-99][/wildcard], [wildcard][57-99][/wildcard], [wildcard][50-55][/wildcard], [wildcard][57-99][/wildcard], [wildcard][57-101][/wildcard], [wildcard][51-55][/wildcard]])], isReadOnly = false)]"
"<10K","info","orchestration-adapter","[EngagementEvent(com.avaya.digital.avro.[wildcard]*[/wildcard])] [wildcard]*[/wildcard] [wildcard]*[/wildcard] ☺ [engagementId:[wildcard]*[/wildcard],accountId:[wildcard]*[/wildcard]]"
"<10K","info","vrc-agent-service","putInStateStore, putting in state store [wildcard]*[/wildcard], {""agentId"": ""[wildcard]*[/wildcard]"", ""tenantId"": ""[wildcard]*[/wildcard]"", ""clientId"": ""[wildcard]*[/wildcard]"", ""profileId"": null, ""notReadyReasonCode"": null, ""notReadyCause"": null, ""notReadyReasonCodeTimestamp"": null, ""logoutReasonCode"": null, ""logoutCause"": null, ""logoutReasonCodeTimestamp"": null, ""loginCorrelationId"": null, ""fsmState"": ""LOGGED_OUT"", ""loginContext"": {}, ""sessionState"": [wildcard]*[/wildcard], ""sessionConnnectTime"": [wildcard]*[/wildcard], ""sessionDisconnectTime"": null, ""channels"": {}}"
"<10K","info","vrc-agent-service","putInStateStore, putting in state store [wildcard]*[/wildcard], {""agentId"": ""[wildcard]*[/wildcard]"", ""tenantId"": ""WTCNCG"", ""clientId"": ""desktop"", ""profileId"": ""[wildcard]*[/wildcard]"", ""notReadyReasonCode"": null, ""notReadyCause"": null, ""notReadyReasonCodeTimestamp"": null, ""logoutReasonCode"": [wildcard]*[/wildcard], ""logoutCause"": [wildcard]*[/wildcard], ""logoutReasonCodeTimestamp"": [wildcard]*[/wildcard], ""loginCorrelationId"": ""[wildcard]*[/wildcard]"", ""fsmState"": ""[wildcard]*[/wildcard]"", ""loginContext"": {""agentId"": ""[wildcard]*[/wildcard]""}, ""sessionState"": ""CONNECTED"", ""sessionConnnectTime"": ""[wildcard]yyyy-MM-ddTHH:mm:ss.SSSXXX[/wildcard]"", ""sessionDisconnectTime"": null, ""channels"": {""[wildcard]*[/wildcard]"": {""agentId"": ""[wildcard]*[/wildcard]"", ""channelProviderId"": ""7d77d1fb-f754-4a28-94ef-aeb64c6a15a8"", ""channelId"": ""Chat"", ""channelState"": ""[wildcard]*[/wildcard]""}}}"
"<10K","info","vrc-agent-service","getConsumerLagInfo: Stream Tasks running in this pod for org.apache.kafka.streams.KafkaStreams@[wildcard]*[/wildcard]are active-tasks [1, 3, 5] and standBy-tasks []."
